original_index,cluster_label
153672,3
150850,3
76595,0
235063,1
164975,0
210818,3
204887,2
97586,1
18550,1
13791,0
21172,1
131272,0
236140,2
36565,4
57303,0
251416,4
154048,2
72207,0
206153,4
104774,4
180946,0
57059,0
156404,3
47455,1
125882,4
159441,3
216901,2
86167,3
233544,3
250094,1
109592,4
237066,3
193556,3
217786,2
131409,4
133550,0
131296,3
219465,4
40526,0
43778,3
160670,2
128502,3
159085,2
141587,1
179399,1
218591,2
193226,3
139573,2
137193,0
68452,0
127255,1
227015,0
13816,2
141961,4
207313,4
199198,3
38611,0
242410,3
148136,4
61318,1
55304,0
141624,4
14398,4
101325,1
192626,4
76116,3
179390,0
209120,1
61023,3
198280,2
46653,3
165253,0
66312,2
2495,1
214295,2
77058,1
115256,2
236218,2
4899,3
105822,3
10049,0
50873,1
14345,2
177857,4
22986,4
252145,1
91178,1
180627,1
30893,4
47532,0
227349,2
251505,0
112051,4
192215,2
203545,2
179095,4
196172,2
39081,3
241696,1
110180,0
185441,1
139106,2
185253,1
189872,2
14229,3
217077,3
7934,3
35347,4
243464,3
158503,0
113373,0
153458,2
135030,2
19437,2
152889,2
184427,4
243408,3
44620,1
130033,2
252429,2
5895,1
133020,0
3132,1
177974,1
238134,1
23290,2
50007,1
39497,1
132434,2
90314,3
116207,3
33574,2
201745,1
5219,2
62592,3
243614,4
35163,2
226238,0
52646,2
45585,0
61501,3
225823,2
175785,0
50480,0
33182,2
224825,3
230019,1
195984,0
219665,2
56135,2
23204,1
177064,1
90372,2
155824,2
187264,2
252159,0
59529,2
135809,2
13226,2
225596,3
16285,0
149083,0
17269,2
104599,3
144643,0
103,3
173172,0
97146,3
68107,4
186594,0
107474,4
112657,3
83002,3
229972,4
46451,2
167398,1
144210,4
238344,3
78422,2
103731,2
156392,0
200328,4
229422,2
139481,4
76870,3
170846,2
123231,2
23886,4
6067,1
107664,2
240572,4
211989,1
176849,1
103457,2
13215,1
128638,3
17605,1
97812,3
118157,1
226233,2
97907,3
179274,3
104847,3
18446,1
22890,1
205988,0
209137,2
170040,0
128311,2
187863,1
161430,2
126167,1
29880,0
230610,4
60700,4
63600,3
26624,1
242747,3
118522,3
163391,2
9867,2
212814,2
62670,2
95567,4
185044,2
60645,4
215858,4
126017,3
123449,2
65790,1
173223,1
24538,3
109977,1
190295,4
168275,1
108510,0
73825,0
164348,1
140216,3
131630,0
95678,2
19703,0
156560,3
93272,3
245197,4
165948,2
7411,0
182894,2
250285,1
225767,0
216388,2
160057,2
83150,4
9129,3
239910,4
188504,1
88162,4
244594,0
95181,3
241359,2
31380,3
69679,1
105487,2
36034,1
109774,3
79812,2
33678,3
249597,2
199027,4
92212,3
19264,1
242789,0
196250,2
32133,2
19645,1
19391,1
248521,2
210135,4
49583,4
217430,0
213451,4
222350,2
139144,2
44853,2
235615,1
112870,1
210118,2
54142,1
190309,3
164136,1
227566,2
183956,1
246846,0
27611,2
89808,2
93107,4
109953,1
163108,1
192284,4
86748,3
80884,1
49892,3
49278,2
57440,3
184205,2
19917,3
28730,2
140210,4
240210,2
179351,3
241843,0
92298,3
137504,2
171875,3
198471,2
58166,2
237802,1
90262,4
84331,0
214261,3
165385,4
157889,3
233086,3
13012,4
196241,1
218465,1
168193,2
128702,2
178315,3
68168,4
155404,4
64638,3
11067,0
194806,0
101333,2
173651,0
187181,0
169987,3
173642,0
93009,4
129278,1
232522,3
109317,3
98981,1
39464,1
6612,1
159323,1
175643,1
203080,2
252112,2
127864,1
167426,4
402,3
194954,3
30764,0
18593,2
132630,0
201676,1
140192,1
196324,4
95683,3
74115,2
243169,4
21722,0
5989,3
29395,4
239872,1
32985,3
63185,0
9061,2
62808,3
244693,1
175004,2
200341,2
104630,3
144297,4
111574,2
175556,4
123192,1
89196,1
248152,1
40190,3
18140,2
84008,4
206207,3
62652,1
110251,2
64267,1
19594,2
72247,4
206899,3
115122,4
136755,4
225477,4
213570,2
128317,1
80926,3
139396,1
108338,4
200989,4
187974,3
1983,0
23101,0
23216,3
242486,1
70477,3
180445,4
30543,4
186911,1
243852,3
48749,1
248008,4
99776,1
99651,4
35496,2
183138,2
106769,2
5820,2
27797,1
110771,1
163711,2
20068,4
143856,0
35491,2
48162,3
237404,1
170797,4
219541,3
134778,4
207663,0
47503,3
97114,2
119403,4
7098,4
98057,3
34512,1
155656,1
205086,4
198850,1
99935,1
129037,2
187122,3
209711,1
146462,2
114742,2
22894,4
100700,3
225562,1
140634,4
249494,4
206914,3
129143,3
89400,4
9368,4
184009,3
178696,3
55187,3
92373,2
58920,2
38941,4
224744,0
58397,4
216211,2
172971,1
174877,0
179017,4
50842,1
143911,2
149368,1
34838,3
94560,2
115967,4
190790,3
19016,3
199320,2
249694,2
190891,2
77157,2
189047,2
48361,4
222375,0
29532,4
243886,0
105252,1
225403,4
10449,1
219113,2
123730,0
196119,0
88499,0
232660,2
135018,4
119913,3
198365,3
171210,0
149966,3
201442,2
145960,3
113933,4
173767,0
197250,0
238784,3
85740,4
186379,0
244431,4
167607,0
150016,0
48666,0
154503,1
232598,0
216098,2
232358,2
2036,3
234782,0
192251,2
123817,0
3783,1
131591,0
190271,0
32145,4
82247,0
93596,3
164058,2
23434,1
87459,0
214565,4
218953,1
152975,1
98251,0
194302,1
103002,2
223809,0
251545,1
19489,3
338,1
179074,3
42531,0
43302,3
231888,2
66393,2
96123,3
4302,0
192343,2
55602,2
116509,1
220020,3
41885,3
249117,2
137282,4
182130,4
176655,1
37257,2
37851,2
234155,2
33580,3
103560,2
218461,1
35990,2
37291,1
49103,2
32761,2
66988,4
105133,0
85445,1
96635,1
196438,4
100962,2
67164,3
18432,4
54422,2
190277,0
247377,3
238292,0
62374,2
157953,4
138200,2
251857,0
95194,2
132,0
228767,1
30424,4
26103,4
75976,4
59864,2
23698,3
134595,0
44004,4
134391,3
125795,2
74205,1
102265,0
80199,4
172318,4
206069,0
70334,2
35424,2
247257,4
234519,3
86634,4
57942,0
196644,0
1294,1
29047,2
212689,2
207756,3
79099,4
178529,4
157128,1
89770,2
170678,2
162400,2
221649,1
150174,3
33150,4
136296,2
68731,4
142056,4
122873,3
82199,0
114006,1
136523,3
60200,1
64043,3
148411,2
180495,0
107301,3
187629,1
184199,1
33709,0
43772,2
152482,3
161777,0
220469,4
19451,3
90715,2
91798,2
226993,3
217841,2
230208,1
185515,0
209099,2
105100,1
229517,3
116745,1
125394,4
95062,0
21348,0
174805,2
8856,2
235688,3
112524,3
96863,1
52777,3
231171,3
92630,4
20304,2
116557,2
48469,3
226564,1
962,0
193351,0
235362,1
17528,2
250382,3
68498,2
140525,2
70640,1
166865,3
61151,0
192087,4
79156,4
175707,4
25175,3
163847,3
12640,3
35623,3
36394,3
248827,4
136652,3
27288,2
8297,0
214768,2
143847,1
113833,1
242605,3
63075,1
241211,3
233635,2
194832,3
23419,2
145256,2
130001,3
120865,3
200226,3
251082,1
35389,0
169324,1
159455,3
120122,0
179943,4
247783,4
129570,0
107288,3
198889,2
177481,3
166907,1
224916,2
600,1
224788,1
125234,1
186987,2
55076,1
171287,4
5533,3
186093,1
72580,0
180927,3
81399,3
186703,3
64957,1
80069,0
96100,0
197423,2
58338,4
234306,1
116329,3
200946,2
245758,2
225496,2
168857,1
27867,2
245902,2
85870,2
112768,4
246097,1
59204,4
27762,1
218872,1
25083,3
167818,4
198300,1
224343,3
229221,4
183566,3
71223,2
36576,4
66516,2
153914,2
9680,3
188541,2
147880,4
223592,1
238595,1
43708,1
249978,1
42161,2
174904,0
16925,2
130768,0
205781,2
248449,3
108407,1
215377,4
235040,1
72030,2
95790,0
248349,3
211764,2
108363,1
6471,1
36922,4
136311,0
215261,1
118202,4
50483,1
18840,1
181157,2
158308,4
12333,0
226519,3
150569,3
89422,3
141812,2
248753,1
64157,3
86691,0
249428,3
80882,0
252297,1
202183,0
238758,2
78553,3
198635,2
156491,2
69972,0
29157,0
237138,2
222164,0
14920,3
26867,1
136943,1
217411,2
224408,4
224482,2
234990,0
95671,1
186563,2
230314,3
189491,3
235619,4
77362,0
76722,4
89317,4
48483,2
136633,3
134368,0
99340,0
49944,2
24025,1
112231,0
21663,1
135132,0
156511,3
43834,2
164494,2
235550,0
106564,2
216153,0
233175,2
88021,2
114484,1
169059,1
166431,4
64323,3
57963,3
62739,3
44019,0
130528,1
170213,2
68545,4
231069,1
14974,4
228101,2
47060,1
200538,0
174686,1
236973,3
177175,0
47608,3
226013,4
246005,0
41519,2
53773,3
65088,3
158060,2
233204,2
92836,1
213654,4
125472,4
160502,0
53838,0
50804,2
21219,2
157462,2
77925,2
189540,4
56352,3
148250,4
128144,4
57900,0
3569,3
188857,4
244785,2
95297,4
228251,4
230790,1
32263,3
97922,1
104231,2
87573,0
103830,4
42536,3
122875,2
182074,2
48623,3
31771,0
35352,1
167738,2
37134,1
105543,3
24869,3
201014,3
28196,0
230907,2
33406,3
171802,3
198477,3
72109,3
111162,2
134898,4
91911,1
138707,0
112389,2
14768,4
223815,1
228343,0
150740,2
141398,3
243253,2
70227,1
124608,1
67066,1
228926,0
88518,2
37598,4
68272,3
134640,4
111063,3
104663,3
21198,0
170665,4
4432,2
9287,1
165937,4
180891,4
220108,2
211882,3
107912,4
137464,3
46854,0
124775,2
122231,1
91816,3
105635,4
213265,0
111763,0
242346,1
185750,1
181505,0
135757,2
188727,1
106789,0
138769,1
94163,2
202867,0
246003,4
44178,2
51887,1
59742,1
84184,1
185283,1
9697,0
130306,3
118642,4
127617,0
153474,4
6178,1
118975,2
113774,0
227718,1
83263,0
249664,2
27744,0
56565,2
106216,1
17117,1
91622,4
11496,1
152776,2
42291,1
60362,3
233203,3
195922,1
33077,1
98204,0
121385,3
131738,4
186516,4
65603,2
96390,3
114934,4
86614,1
99029,2
42837,4
231741,0
183247,0
67294,3
76637,4
7107,1
15673,3
130839,2
188408,0
186356,2
240853,2
54141,2
76609,1
18548,3
101633,1
75308,4
186419,1
103097,0
111674,4
126590,1
212630,2
111508,2
52653,3
196003,1
4580,1
9753,2
73298,0
180056,3
195872,3
89882,3
191401,1
33301,4
20691,0
237267,2
164762,1
6222,0
153010,3
9626,4
94042,1
111363,3
44363,2
157348,2
61285,1
239610,2
176235,0
93698,4
33705,2
163425,1
213186,2
125494,4
185547,3
1511,2
159907,1
78007,1
49486,1
151658,2
226365,4
73732,2
44742,4
72399,3
155412,1
212417,4
165634,0
192974,1
184820,3
120180,0
175858,0
48354,0
185046,1
102817,4
145017,0
69127,3
213930,0
3281,2
225659,2
63180,2
9346,1
103569,1
85631,4
147383,3
187803,2
219877,2
183618,2
125333,3
162199,1
64324,1
36956,0
196115,2
25801,4
49592,0
157893,2
79402,0
137921,1
85351,2
10994,3
114673,2
177951,3
158016,1
224092,2
118320,4
11832,0
132191,1
44181,0
98107,0
246982,3
203978,3
205426,4
129605,3
14780,0
233340,3
152679,2
120257,2
159592,1
35561,1
199840,4
156181,1
83720,1
4022,3
42271,3
186533,0
205568,3
215460,1
221005,0
215051,1
64064,3
158007,2
186055,4
247120,2
37805,4
252190,4
187449,4
110155,1
69795,1
127110,1
13322,3
244057,4
193989,1
205627,1
222024,0
85496,2
54755,4
99552,1
106539,3
216789,3
61518,3
60620,3
172545,3
97286,0
170952,3
100444,3
100001,2
216893,0
216876,4
21169,4
113166,0
177994,2
4283,3
19300,1
83811,0
238278,4
73151,3
99557,4
131736,3
83621,2
33139,2
156653,0
35101,4
109176,2
179534,0
110991,4
3679,3
66148,1
57153,3
202640,2
105472,3
15532,0
25588,0
6476,1
193549,3
224019,2
233511,4
205559,3
108484,1
5562,2
96681,1
11960,2
210771,1
211700,3
13927,4
192958,4
123419,2
207948,2
121584,0
147841,0
73927,4
168942,3
63816,1
34847,3
125360,3
156187,2
28066,4
47717,2
101454,4
114735,4
78671,1
163045,1
155065,3
1550,2
12386,3
77519,0
17635,3
143045,1
48534,0
161359,1
58983,0
175522,0
207778,0
85092,4
93737,2
53698,0
133962,0
98790,4
245527,0
174822,4
118501,2
159666,3
61198,3
85458,0
105143,0
226336,1
121881,3
156376,0
65483,2
161794,3
182309,1
138574,2
153542,3
28666,4
125625,4
17523,2
154317,3
40323,4
100800,0
242478,0
134363,2
60696,0
220604,3
242863,3
141764,0
175115,4
59068,0
103904,2
123614,0
236975,4
234487,2
69533,1
107845,0
200206,3
221174,4
13863,3
103351,1
162189,3
11737,1
206399,1
153272,2
37690,3
250116,2
176357,0
46965,3
137930,2
37567,1
144123,4
45437,3
152371,1
148308,4
88506,4
32012,1
33399,3
173865,2
192862,4
52637,4
49645,3
1405,3
151283,3
8270,0
128623,1
182020,3
95716,4
67979,1
155240,2
121690,3
232621,3
134171,2
239145,0
17211,1
6752,2
70754,0
208029,4
42026,0
141146,1
104816,4
166745,1
23703,1
160220,0
247,3
74092,1
131703,0
53156,3
82398,4
233612,0
147129,1
174701,4
65643,3
2085,2
152176,2
52818,0
113899,1
42648,2
184295,1
98268,0
96545,1
113435,2
72616,0
191919,3
194958,0
129070,1
19023,1
72745,2
191198,1
226364,3
193937,0
163781,3
47053,0
186837,1
211900,2
185421,1
191718,3
68682,4
139850,4
53210,2
190047,0
126049,3
168097,0
76874,3
175891,2
80189,1
218205,2
61350,3
108633,1
204076,0
32180,0
130985,0
136926,3
215489,3
231981,0
214433,0
29170,4
251375,0
231636,0
13897,0
134156,4
98460,1
233177,1
99760,3
181528,4
49194,3
152147,1
234851,4
197114,2
188549,2
150330,1
91004,0
37207,0
3179,0
159877,4
72606,2
1267,0
216473,1
31691,2
198699,3
223667,2
81547,4
92213,3
229062,2
222155,2
25235,3
88008,3
139277,0
180343,3
89338,2
123577,1
6554,1
26337,2
219894,1
202331,1
38253,3
125271,3
204791,4
106882,3
139861,1
12039,0
72558,1
157710,2
200313,3
198844,2
63009,4
7724,3
39839,2
233693,0
169525,2
38139,1
47144,1
107923,2
136519,1
68011,2
18776,2
248203,4
176463,3
185886,4
112736,2
252732,3
243518,2
43218,1
144699,0
28969,2
79018,3
51520,1
150915,2
128935,1
149531,3
153938,2
200438,0
88743,4
3051,0
74,1
215870,1
98013,2
46170,1
22340,0
91222,3
20314,3
144121,0
130674,1
196382,0
118633,2
139054,0
197187,1
150943,1
3358,3
74257,0
217695,1
9822,2
75301,4
6943,0
218474,3
126871,3
147089,1
203912,2
53531,0
207674,3
249406,2
36592,1
59691,2
246944,2
117568,3
186971,0
177251,2
63410,0
178482,3
33000,1
101289,0
81510,0
17298,2
22588,0
42120,3
146349,3
4707,3
122673,1
238284,0
138378,0
224334,2
183486,3
70950,0
67899,3
17668,3
137880,4
194936,4
90108,3
140402,1
51932,1
184900,3
5129,1
49471,4
102554,4
192541,0
191876,2
109064,2
162357,2
196338,4
126842,2
167711,2
178710,1
53616,3
95396,4
208771,3
251342,2
120895,3
216437,0
112653,4
108936,1
209282,0
202253,1
234130,0
30305,3
80151,1
154442,4
212385,4
102457,2
116341,2
1734,4
116287,0
179864,1
161532,3
132256,1
34143,4
189356,2
91068,3
242113,1
155026,2
39446,3
120845,1
39907,0
231571,0
152742,1
180766,4
140907,1
78563,4
190722,3
15181,2
243672,2
215543,2
62694,1
225032,0
98613,4
16601,2
12630,4
163958,2
72637,2
20346,4
134470,0
62669,3
116805,1
205429,4
229988,2
156077,2
86713,3
204728,3
213242,0
19902,1
61257,1
61827,1
79341,1
242044,1
203512,4
38542,1
249336,2
119931,2
71346,1
41672,2
17331,1
6095,2
74905,2
168018,2
234062,0
142444,1
215185,1
108844,2
103825,2
220875,1
668,3
132794,2
44207,4
235078,4
165312,3
142155,2
75605,2
75305,3
241437,1
214160,1
143540,2
115593,2
110050,1
117832,3
124993,4
67817,3
3919,3
135318,4
158156,1
214667,2
50216,1
36773,4
158609,0
24247,2
149006,4
253608,2
112869,1
106659,3
27145,0
34090,2
175196,3
161362,3
113697,2
231753,0
249412,0
186006,0
67790,3
226561,3
166842,4
4934,1
1006,3
67798,3
20376,2
151427,4
191959,1
127296,2
115185,3
221098,4
50857,1
84302,0
70831,2
83198,2
112437,1
23601,4
200080,0
236552,2
40826,2
380,3
88588,2
4716,2
199602,4
210081,4
142672,4
11928,0
132868,3
73716,2
189672,2
113052,4
72200,0
41840,0
222813,1
2151,2
161311,0
182299,4
124450,2
214725,2
142593,0
163906,3
7587,0
15819,3
198829,2
147656,4
11617,0
24480,0
223064,3
104131,1
180694,3
44116,1
49218,2
64650,0
37920,4
86414,3
37797,2
115900,3
89305,3
106450,0
43872,1
197648,0
39795,3
97836,0
154360,3
87118,1
106067,0
195151,3
212526,1
194867,4
116996,2
73137,3
249574,1
104815,2
7652,0
157225,1
30218,0
163783,4
144343,4
3932,3
155196,1
165926,0
225990,2
8997,3
71092,4
90802,4
153069,4
166435,4
189534,4
9242,0
49466,2
202427,4
122593,3
131010,3
82897,1
146059,0
253534,3
104548,0
99473,2
224437,1
238679,0
115634,1
77711,2
95762,4
164091,2
216611,2
26765,2
8909,2
82159,0
245657,2
117838,3
133287,2
191056,2
220449,0
175962,0
96383,2
36683,1
7786,4
164938,1
40468,3
68477,2
70909,0
66803,1
50878,0
43190,4
142323,0
61897,4
173515,1
233682,0
78258,2
27207,2
252348,2
137265,3
114114,4
200472,0
176533,1
200653,2
70401,0
229578,1
88145,3
121018,3
90812,0
251169,4
88732,3
228498,2
233534,2
20978,4
218140,3
83554,3
126353,1
139325,3
163628,2
37589,4
129573,2
70895,4
208188,3
199100,3
42480,1
88642,0
119217,2
42004,3
105882,1
128237,4
48978,3
157992,0
49258,1
117059,4
56560,1
52103,0
43920,1
108121,1
133883,1
31048,1
224376,3
235085,4
165989,2
137662,4
212302,3
113363,3
36760,0
124980,0
131200,2
230451,1
96182,0
225161,3
2071,1
53931,4
179081,3
54849,3
151788,4
26692,4
46499,3
200244,0
72876,2
235007,2
116168,2
2545,0
188843,2
143987,2
32309,3
246571,1
188047,4
250493,1
54242,0
106948,3
98747,4
83757,2
224067,2
62702,1
132377,3
149151,4
147626,0
89538,3
89546,0
91676,4
150345,2
220500,4
38574,3
29307,2
195720,1
78524,1
145237,3
226057,1
66192,1
14349,2
23835,1
134,4
224987,4
168123,0
35668,0
146217,0
45621,4
86907,1
11566,0
115623,1
182971,4
171992,1
171751,1
32904,1
117463,1
249533,3
55113,1
16059,0
224372,2
243390,1
148756,4
117202,4
241966,0
126648,1
93028,4
188459,0
163423,1
98610,1
250642,1
162174,2
188743,2
160768,3
225747,3
214591,2
39605,0
81793,2
192409,2
4242,4
244683,1
137007,0
163694,1
243772,2
78820,2
183578,2
44241,2
64504,2
175501,2
24341,2
14226,2
236631,1
65536,4
81981,4
112990,0
244010,4
222554,1
26776,1
102646,2
95367,1
246202,0
182614,1
53201,0
132756,1
5436,1
198318,4
72494,4
87462,4
26847,1
184486,2
170954,2
224290,1
81916,0
71844,3
174683,0
25137,2
162506,1
138519,0
117237,1
130405,2
104454,0
140486,2
50033,4
51239,1
70839,2
209767,4
94781,3
173089,1
176110,0
62594,3
103045,2
195512,3
66305,4
84365,0
32135,2
141319,1
241321,0
236071,1
173507,3
86558,3
38924,3
121152,2
87591,2
118713,1
10638,1
60796,2
208646,4
40706,3
54130,0
77303,2
96853,2
198662,2
26367,2
166230,1
97424,2
239557,2
70386,3
245855,1
189859,0
177734,0
129164,3
96404,4
1605,4
185639,0
75522,2
46945,4
96115,4
43397,0
202366,1
118758,1
116163,0
148117,3
19010,0
162452,4
187312,2
173260,4
20652,2
107764,3
189446,2
79523,0
46682,2
233628,2
18883,1
53636,3
190293,3
98372,4
252434,3
178327,0
232524,3
247674,2
34829,1
42707,4
252458,3
103256,1
112007,3
61704,4
99228,1
19373,0
132338,4
75263,1
193472,2
64997,4
209501,3
67956,4
178628,1
159202,2
227407,3
70954,1
133213,0
100522,4
18277,2
25532,1
253604,3
116665,1
63504,4
205681,1
43486,1
139719,2
104150,4
109495,0
244012,4
165626,2
102354,4
19422,4
195864,1
196620,1
236469,3
99183,4
212125,1
23639,0
122479,4
219722,3
233110,3
81483,3
35651,2
202806,2
40827,3
94752,0
225807,1
32941,1
212619,1
1783,1
138370,0
109804,1
57417,2
229721,0
57282,1
216894,2
66263,0
146270,4
205189,4
225031,2
12231,3
130801,3
22017,1
180500,2
121205,3
210755,1
21599,3
235534,4
160442,3
93671,3
159442,3
82962,2
151972,0
207546,1
122093,0
68251,0
96188,1
46281,3
85763,4
16273,2
99343,1
233508,3
210693,2
68170,3
71409,4
223583,0
86953,2
17008,4
234991,2
57063,3
222968,2
137603,4
4470,4
103923,3
7115,3
67894,1
51135,3
15805,3
238394,2
15598,1
2988,1
242009,2
53872,2
161896,0
103505,3
177492,0
244110,4
109356,1
201704,2
250357,1
230556,1
217800,4
245079,1
52601,2
28999,2
126024,0
28389,4
120192,2
100910,2
99187,2
193372,3
237272,2
59142,0
144220,2
172404,0
46197,0
113149,2
23876,3
23550,1
123639,3
135967,2
20748,3
10834,2
116198,4
16973,2
6770,4
243225,1
235177,4
198207,3
109633,1
223550,2
224114,0
79966,1
191780,2
232505,0
148543,3
183179,3
195681,3
55569,2
240864,4
47268,4
141160,4
118818,0
66379,2
159639,0
40002,2
183749,2
143152,1
242039,2
154957,0
211653,2
46475,1
138548,4
110489,3
27899,1
20930,2
168593,2
159311,1
28278,3
183620,1
62341,3
160577,4
48842,3
20251,2
88292,2
3528,2
184279,1
78470,1
222736,0
124689,1
106394,2
181323,2
17004,1
153572,1
149440,4
216507,1
153139,4
124570,3
1518,2
89668,2
121560,2
121019,3
51405,1
32163,4
233124,0
58356,2
221118,3
86989,3
207343,2
137679,2
9208,2
91865,1
2757,1
111406,3
98758,0
49078,4
115847,2
221959,0
46603,0
222825,0
48106,3
50602,0
132428,0
83415,4
55660,1
39525,3
72842,2
220746,2
126047,4
224950,1
158984,2
203754,4
173297,4
12536,0
57933,3
6765,4
253600,1
1085,4
210998,2
52524,2
64550,2
144059,1
144690,2
156672,4
29120,1
156997,4
69560,3
27826,3
38433,3
71648,0
237465,2
44290,2
127413,4
89914,0
123849,3
88586,1
237048,2
114196,2
161198,2
93475,2
169920,0
16995,4
46414,3
199329,4
217835,4
34833,3
68847,3
203376,2
80945,1
17497,2
224080,0
175493,2
100078,3
154446,1
131624,2
80964,3
101182,2
143553,1
124284,0
211492,1
230007,2
39239,3
174178,0
174289,3
110735,1
24510,2
138329,3
146006,3
114970,1
139146,0
162326,0
34757,2
126710,2
147646,2
124182,1
80077,4
17521,3
28737,4
237474,3
53221,2
232142,3
145360,2
9759,1
64146,3
40038,3
45375,0
90556,2
178615,3
167410,3
243967,2
45975,2
151563,1
223025,2
218118,1
36805,0
252680,0
245183,0
175939,4
17396,1
149312,4
220352,0
50131,0
233452,1
160707,4
171652,4
107510,2
90133,1
68156,0
247125,3
130758,1
98401,4
181358,3
122612,0
234813,0
107442,2
224352,0
143389,1
229075,0
183976,2
194367,1
229974,1
220202,0
75476,4
138181,0
251041,0
101244,4
239179,1
195152,0
65609,1
77488,2
53709,1
80209,4
32407,2
60325,4
82760,1
237217,0
167341,2
4774,0
106204,2
62966,0
151739,4
238904,2
188494,1
116993,1
97582,3
150368,1
186299,0
87055,0
44333,3
29437,4
38700,0
242509,4
245803,4
145566,3
187938,2
209978,0
150534,2
106390,1
228081,0
40004,0
240189,3
100215,2
12672,2
139244,3
51944,3
115311,2
81895,0
108709,3
150254,0
213043,1
184951,1
55559,1
14827,4
103533,1
36583,3
134558,3
10096,1
197681,4
37948,4
164156,4
122893,1
126363,0
151028,3
74419,3
247821,0
199353,0
46411,2
36105,2
153431,3
71352,1
198779,2
19270,3
109760,2
247321,3
61791,2
75740,4
131554,3
50687,4
234980,0
217753,1
47653,1
102286,0
113742,2
216159,1
110070,4
182749,4
192892,1
222749,0
66525,1
91976,0
68918,2
95246,0
228236,3
21271,0
19144,4
235682,1
213030,4
82964,0
55703,1
183499,4
213683,4
29420,0
111919,2
65905,1
79410,3
116618,1
133998,3
88191,2
101914,1
214875,1
178156,0
79159,4
146285,0
226374,4
216785,1
246925,3
42483,4
249729,3
8882,0
129796,3
54739,3
129753,4
141725,3
245148,2
201180,4
200159,1
4010,4
214750,3
197829,3
15282,4
193288,0
33459,2
13768,1
18635,0
228816,3
214096,4
134177,1
140997,1
140635,4
144834,2
131988,4
108683,0
130658,4
221566,1
192126,2
176182,1
15050,1
213726,1
63942,3
65768,2
5047,3
158965,3
159287,4
84258,3
27098,2
114280,2
185539,1
87478,0
39164,3
127974,0
10748,0
3660,3
66946,3
89232,4
147693,3
89469,4
145288,2
167488,2
201320,1
214460,3
90634,2
154005,3
155653,0
36793,0
117474,4
151897,4
39991,3
78418,0
145168,1
183111,0
203372,4
174979,2
205184,3
182915,0
24734,2
204523,2
115074,2
72564,1
199142,2
4255,3
57470,4
237513,1
194435,2
226973,2
61036,4
110549,2
187294,4
243482,4
118651,2
22759,3
132900,0
157877,3
106223,0
192839,2
55529,4
210193,1
124563,1
16365,1
207311,2
43000,4
188038,0
206058,2
206766,0
90111,1
224303,2
226330,0
72912,3
40272,3
128222,3
104859,2
197885,2
18247,3
54531,1
32633,3
80113,0
227576,4
41999,0
22624,4
146480,4
179797,4
218803,0
174899,0
218911,2
179568,1
224337,0
124831,0
182480,4
103088,0
116028,1
120891,3
178442,1
130608,4
70491,0
201586,3
75283,1
148163,4
152926,1
163607,0
108952,1
57935,3
112867,0
209846,3
105415,1
250322,0
11784,0
84842,0
252685,0
246593,1
228544,1
130194,2
134809,1
54274,3
106427,2
120480,0
103112,4
237481,3
178806,0
63921,0
59721,1
31767,2
41812,3
52446,2
80300,0
253366,0
164499,1
48673,4
186665,0
104490,1
243586,0
212668,1
99658,2
91476,1
137610,1
198586,2
120608,0
189959,3
178367,0
132815,1
251538,3
212408,0
149875,2
78994,1
67391,2
59498,2
82567,1
209223,1
232901,3
32644,4
184103,1
149940,1
148356,0
198951,4
73529,2
37587,2
128097,3
143877,3
200559,4
145793,4
147836,4
155008,0
131473,1
189363,0
18005,1
26970,2
231035,3
173266,3
178397,3
162464,1
61470,3
82420,0
163904,2
21655,0
98492,1
144550,4
181595,2
61968,1
160161,0
249136,4
186761,2
90160,4
164825,2
130224,0
85202,1
86496,4
101052,2
170111,2
23523,1
25531,0
37096,3
150474,2
253374,2
224654,2
189838,1
171263,1
147702,3
148715,3
76161,0
141938,4
127074,1
128754,2
33807,0
132578,1
14713,4
49152,2
92438,1
109099,3
35444,3
205773,2
97262,1
29944,0
103078,2
102085,3
244817,0
107294,4
167681,1
52810,1
157066,3
153110,2
114312,3
113126,1
74414,2
175842,2
43495,2
47301,1
130911,4
76380,0
64350,4
152911,3
35918,2
244207,3
83502,3
138482,2
173356,1
216103,2
81492,2
117349,4
198862,1
88134,3
96261,1
170230,3
190899,2
68267,1
247488,2
49379,3
104726,1
230214,4
76992,2
209121,4
165901,0
236220,2
91349,4
221463,4
17915,0
1932,3
119470,1
21499,1
79550,1
56717,0
141188,1
66920,2
43977,4
203808,0
7260,1
61513,1
141424,2
90503,4
153514,1
36170,2
124914,0
76081,2
102167,0
124931,0
12967,2
139849,1
99257,4
172382,4
91555,1
75004,3
167623,2
241092,2
238356,0
38004,2
231538,0
10687,3
238377,1
236242,3
151666,1
107795,4
197501,0
188627,3
220731,2
23720,1
125857,4
200633,2
86089,3
78697,0
224040,2
64928,0
72455,3
42032,2
202395,0
5497,2
229706,1
149516,3
194532,4
185783,1
101273,2
170936,1
86032,1
147593,0
135881,1
43668,3
18075,1
210594,0
81319,3
29777,2
217510,2
183600,4
223462,4
71434,0
250128,0
56100,0
241132,0
69512,3
50589,3
218213,2
22030,1
93233,1
94419,2
81963,1
225099,0
140152,4
210353,4
125950,2
135037,4
96061,4
88468,0
234072,2
59543,3
175193,3
51255,1
106944,1
209969,1
210575,0
50534,1
238264,3
249923,1
